Fips,Year,Area,GDP,GDPGrowth,Size.of.Metro.Area,Personal.Income,Num.Of.Jobs,Job.Growth,TYPE,land_area,population,households,dem_inc_median,dem_inc_less25,dem_inc_25to50,dem_inc_50to100,dem_inc_100to200,dem_inc_greater200,opticalfiber,advdl_gr1gig
15980,2011,"Cape Coral-Fort Myers, FL (MSA)",27953,-1.28,62.27,42153,211327,2.35,HU,1196.50884,634731,378302,54233.935,0.2486,0.3308,0.2973,0.0892,0.0341,0,0
16020,2011,"Cape Girardeau, MO-IL (MSA)",31250,-0.58,69.61,34292,46369,-0.35,HU,1386.345051,96620,42667,41788.408,0.352,0.3392,0.2491,0.0482,0.0114,0,0
16180,2011,"Carson City, NV (MSA)",43114,-0.26,96.04,41033,28454,-0.68,HU,149.5727151,54913,23348,51867.889,0.2706,0.3182,0.3184,0.0788,0.0139,0,0
16220,2011,"Casper, WY (MSA)",76012,-2.04,169.33,55608,41560,3.57,HU,5286.560475,76898,34418,52350.1968,0.3147,0.3328,0.2871,0.0536,0.0117,0,0
16300,2011,"Cedar Rapids, IA (MSA)",50288,-0.39,112.02,42678,144519,1.31,HU,1855.590461,260318,113384,54433.2697,0.2302,0.3158,0.3575,0.0823,0.0142,0.0561,0
16580,2011,"Champaign-Urbana, IL (MSA)",34630,-2.04,77.14,37987,111259,-0.86,HU,1729.772328,233121,101635,47463.5708,0.3215,0.2943,0.2955,0.0748,0.0139,0.0199,0
16620,2011,"Charleston, WV (MSA)",46857,0.55,104.38,40945,125184,0.26,HU,2447.891276,304082,141497,43508.5975,0.3862,0.298,0.2442,0.0569,0.0147,0.0197,0
16700,2011,"Charleston-North Charleston, SC (MSA)",37902,2.02,84.43,38818,312776,2.84,HU,3014.759732,680121,305037,51872.1696,0.2899,0.3007,0.3031,0.0854,0.0209,0.0368,0
16740,2011,"Charlotte-Concord-Gastonia, NC-SC (MSA)",50202,0.23,111.83,38911,1025698,2.59,HU,2896.416095,1822974,764421,56335.2449,0.2179,0.2862,0.3476,0.121,0.0272,0.0398,0.0086
16820,2011,"Charlottesville, VA (MSA)",40730,0.76,90.73,44748,107422,1.37,HU,1560.737469,202964,89853,56239.9869,0.2621,0.3003,0.3117,0.1006,0.0253,0.0578,0.0578
16860,2011,"Chattanooga, TN-GA (MSA)",35540,1.27,79.17,35899,238723,1.87,HU,2008.399861,531935,236041,45814.7996,0.3293,0.3173,0.2726,0.065,0.0158,0.6618,0.6253
16940,2011,"Cheyenne, WY (MSA)",45656,-1.58,101.71,49443,49452,1.61,HU,2608.650693,92284,40704,51730.5442,0.2824,0.3441,0.3081,0.0544,0.011,0.0002,0.0002
16980,2011,"Chicago-Naperville-Elgin, IL-IN-WI (MSA)",50306,1.72,112.07,46305,4449801,1.38,HU,8836.138536,9538036,3820358,63769.0165,0.2189,0.2582,0.3444,0.1431,0.0353,0.0082,0.008
17020,2011,"Chico, CA (MSA)",23921,-2.48,53.29,34477,73073,-0.12,HU,1598.229538,221156,96225,44354.4735,0.3876,0.3022,0.2416,0.0548,0.0138,0,0
17140,2011,"Cincinnati, OH-KY-IN (MSA)",42292,1.64,94.21,41738,1013211,0.72,HU,4129.413484,2142061,921907,55935.3013,0.2518,0.2873,0.331,0.1065,0.0234,0.3324,0.002
17300,2011,"Clarksville, TN-KY (MSA)",36283,5.75,80.83,39527,118587,1.88,HU,2128.792156,277877,115698,43785.4265,0.3006,0.3659,0.2787,0.0458,0.009,0.4201,0
17420,2011,"Cleveland, TN (MSA)",26283,4.19,58.55,31544,41096,3.62,HU,727.9857194,117101,49945,40026.9728,0.3567,0.3305,0.2533,0.0457,0.0137,0.0193,0.0193
17460,2011,"Cleveland-Elyria, OH (MSA)",45434,3.39,101.21,43010,1022701,0.81,HU,3756.476369,2065061,949434,52002.9208,0.2785,0.2905,0.3136,0.0953,0.022,0,0
17660,2011,"Coeur d'Alene, ID (MSA)",26799,-1.52,59.7,33631,54738,0.22,HU,1286.010436,142376,64894,46107.8619,0.2995,0.3555,0.2782,0.0574,0.0094,0.0002,0
17780,2011,"College Station-Bryan, TX (MSA)",26820,0.21,59.75,30664,99063,-0.65,HU,2105.6296,233163,96767,39567.8082,0.4242,0.2494,0.2446,0.0672,0.0146,0.0001,0
17820,2011,"Colorado Springs, CO (MSA)",36683,1.42,81.72,40105,293667,1.36,HU,2578.804147,652714,268398,59438.2951,0.2011,0.304,0.3652,0.1111,0.0185,0.0156,0.0083
17860,2011,"Columbia, MO (MSA)",35397,1.11,78.85,38171,93902,2.31,HU,1088.877459,175426,75225,47787.7472,0.3253,0.3044,0.2808,0.0732,0.0162,0.0013,0.0013
17900,2011,"Columbia, SC (MSA)",36320,0.33,80.91,36163,360629,0.04,HU,3606.681636,779192,336293,50222.7192,0.2797,0.3048,0.3157,0.083,0.0167,0.0524,0
17980,2011,"Columbus, GA-AL (MSA)",35646,1.43,79.41,38589,143910,1.01,HU,1888.329993,295032,128326,43555.3445,0.3487,0.3128,0.2611,0.064,0.0134,0.618,0.0035
18020,2011,"Columbus, IN (MSA)",49815,3.58,110.97,40417,46932,7.03,HU,373.5904292,77732,33508,55612.7481,0.25,0.3074,0.3438,0.0857,0.0131,0.1997,0.1997
18140,2011,"Columbus, OH (MSA)",43927,1.86,97.85,41048,964892,1.98,HU,3669.644956,1849639,797666,56346.1218,0.2404,0.2921,0.3374,0.1087,0.0214,0.0001,0
18580,2011,"Corpus Christi, TX (MSA)",38621,2.58,86.03,39262,190418,0.68,HU,2375.095608,432747,184752,45315.3366,0.3476,0.3019,0.2708,0.0634,0.0163,0,0
18700,2011,"Corvallis, OR (MSA)",62447,-2.82,139.11,38439,38338,2.65,HU,653.7308122,86306,36512,51572.1115,0.2993,0.267,0.3096,0.105,0.0191,0.0051,0
18880,2011,"Crestview-Fort Walton Beach-Destin, FL (MSA)",42235,1.59,94.09,42246,116093,2.34,HU,1049.417092,178700,91041,55262.4729,0.2449,0.325,0.3233,0.0766,0.0302,0,0
19060,2011,"Cumberland, MD-WV (MSA)",23148,1.03,51.57,33277,40375,-0.31,HU,717.2597251,103127,46294,38636.5675,0.4125,0.3216,0.2269,0.0329,0.0062,0.0021,0.002
19100,2011,"Dallas-Fort Worth-Arlington, TX (MSA)",54384,1.37,121.15,44628,3079344,2.62,HU,8747.931957,6525305,2558547,60584.5623,0.215,0.2804,0.3369,0.1363,0.0314,0.2113,0
19140,2011,"Dalton, GA (MSA)",32476,-0.04,72.35,27701,65703,-0.17,HU,603.06009,144230,56552,42761.3698,0.3002,0.3468,0.2795,0.0573,0.0162,0,0
19180,2011,"Danville, IL (MSA)",26199,1.21,58.36,32791,30050,1.54,HU,826.6696464,81211,36269,40798.2108,0.3571,0.3396,0.2615,0.0365,0.0053,0,0
19340,2011,"Davenport-Moline-Rock Island, IA-IL (MSA)",40716,1.51,90.7,42836,188960,1.51,HU,2133.519557,381544,167986,49773.7604,0.2925,0.3081,0.315,0.0727,0.0117,0.0041,0
19380,2011,"Dayton, OH (MSA)",36932,2.49,82.27,38736,374523,1.27,HU,1554.340055,837584,383098,49694.9978,0.2715,0.3053,0.3179,0.0894,0.016,0,0
19460,2011,"Decatur, AL (MSA)",26924,-1.25,59.98,32185,55958,1.13,HU,1239.353283,155085,66947,42905.1099,0.3398,0.3056,0.2752,0.0674,0.012,0,0
19500,2011,"Decatur, IL (MSA)",44261,2.51,98.6,41021,54462,1.04,HU,529.132891,110400,50335,45648.8431,0.3185,0.3086,0.2943,0.0639,0.0148,0,0
19660,2011,"Deltona-Daytona Beach-Ormond Beach, FL (MSA)",19138,-1.58,42.63,33475,180012,0.37,HU,1407.668392,496351,254055,44575.765,0.3232,0.3413,0.2605,0.061,0.014,0.0032,0
19740,2011,"Denver-Aurora-Lakewood, CO (MSA)",55555,0,123.76,49119,1276694,1.82,HU,8101.845599,2588403,1096959,63810.8662,0.1876,0.2739,0.3557,0.1482,0.0345,0.0148,0.0097
19780,2011,"Des Moines-West Des Moines, IA (MSA)",60876,1.38,135.61,45130,334150,1.48,HU,2679.797483,581169,244996,60037.4192,0.2236,0.298,0.3492,0.1045,0.0247,0.8053,0
19820,2011,"Detroit-Warren-Dearborn, MI (MSA)",41585,4.96,92.64,40776,1824047,2.85,HU,3813.082164,4258457,1868898,57961.8384,0.2333,0.2572,0.3383,0.1432,0.028,0,0
20020,2011,"Dothan, AL (MSA)",27247,-2.54,60.7,34727,59739,-0.17,HU,1638.271482,148075,68031,39868.3118,0.3929,0.2987,0.2419,0.0535,0.013,0.0003,0
20100,2011,"Dover, DE (MSA)",31776,-2.16,70.79,35077,67844,0.35,HU,747.8195882,167048,67182,50728.3319,0.2833,0.332,0.306,0.0714,0.0074,0.3747,0.001
20220,2011,"Dubuque, IA (MSA)",42925,3.8,95.62,38610,58139,2.39,HU,586.5643841,94299,39227,47841.7467,0.2789,0.3444,0.3049,0.0547,0.0172,0.0309,0
20260,2011,"Duluth, MN-WI (MSA)",30513,2,67.97,37156,131314,0.27,HU,9057.626387,279213,141250,45890.9698,0.3313,0.3199,0.2928,0.0483,0.0077,0,0
20500,2011,"Durham-Chapel Hill, NC (MSA)",68784,-5,153.23,43111,289776,1.13,HU,1690.943617,515031,227252,52659.5779,0.2729,0.2851,0.3071,0.1101,0.0249,0.0109,0.0101
20740,2011,"Eau Claire, WI (MSA)",35034,-1.8,78.04,37602,83981,1.7,HU,1592.244184,161885,69727,48104.5137,0.2854,0.3426,0.3059,0.0552,0.0108,0.0785,0.0336
20940,2011,"El Centro, CA (MSA)",21972,-5.15,48.95,30459,57292,1.14,HU,4378.354188,181396,58167,41883.6773,0.4021,0.2779,0.2434,0.0685,0.0082,0,0
21340,2011,"El Paso, TX (MSA)",30491,2.51,67.92,29315,319648,2.19,HU,972.2853338,816459,275509,37907.545,0.3947,0.3221,0.2208,0.0501,0.0123,0,0
21060,2011,"Elizabethtown-Fort Knox, KY (MSA)",35023,6.38,78.02,38831,65317,1.73,HU,848.4839927,120478,49767,45469.9145,0.3172,0.3366,0.2901,0.0486,0.0075,0.004,0
21140,2011,"Elkhart-Goshen, IN (MSA)",44321,0.76,98.73,32988,109868,3.15,HU,418.0345524,199811,78628,48858.8661,0.2393,0.3264,0.3457,0.0724,0.0162,0.1223,0.1223
21300,2011,"Elmira, NY (MSA)",29434,2.23,65.57,37313,39769,0.88,HU,381.4366748,88314,38174,44653.291,0.3305,0.3316,0.2717,0.0559,0.0103,0.1306,0
21500,2011,"Erie, PA (MSA)",29894,5.2,66.59,35972,134230,2.24,HU,1478.258403,279692,118766,45646.5043,0.333,0.3267,0.2756,0.0525,0.0121,0.1685,0.0113
21660,2011,"Eugene, OR (MSA)",30376,1.8,67.67,34614,145469,0.99,HU,4593.096221,355070,157405,43784.6081,0.3296,0.3251,0.2685,0.0622,0.0145,0.0759,0.0078
21780,2011,"Evansville, IN-KY (MSA)",41163,1.53,91.7,39176,158310,1.55,HU,2168.841074,358946,159440,48141.0227,0.3043,0.3076,0.3064,0.0667,0.0149,0,0
21820,2011,"Fairbanks, AK (MSA)",43029,1.38,95.85,44851,48816,2.63,HU,9372.295731,98234,42020,65960.4331,0.2062,0.2829,0.3656,0.1344,0.0108,0,0
22020,2011,"Fargo, ND-MN (MSA)",50901,1.54,113.39,43570,129238,2.15,HU,2598.215397,212130,93372,48965.4284,0.2931,0.3105,0.3074,0.0736,0.0154,0.0098,0
22140,2011,"Farmington, NM (MSA)",39082,6.62,87.06,32039,50998,1.19,HU,5311.445276,130137,49426,45895.5628,0.3695,0.3158,0.2604,0.0456,0.0087,0,0
22180,2011,"Fayetteville, NC (MSA)",41925,1.21,93.39,43192,187439,-0.72,HU,984.1885093,369478,154996,44145.2643,0.3024,0.3603,0.2784,0.05,0.0089,0.0061,0.0022
22220,2011,"Fayetteville-Springdale-Rogers, AR-MO (MSA)",36816,-1.64,82.01,34569,210732,1.83,HU,3038.700485,476525,203650,47037.7088,0.3216,0.3426,0.2611,0.061,0.0137,0,0
22380,2011,"Flagstaff, AZ (MSA)",31365,0.88,69.87,34430,60830,0.91,HU,18298.70594,135875,63973,49992.4413,0.308,0.3174,0.2901,0.0717,0.0129,0,0
22420,2011,"Flint, MI (MSA)",24411,3.38,54.38,31426,138894,0.98,HU,580.1447679,420412,189723,47601.9282,0.2822,0.2813,0.3228,0.0991,0.0146,0,0
22500,2011,"Florence, SC (MSA)",29509,-0.66,65.74,33491,86871,0.07,HU,1289.244532,206068,89152,42333.4089,0.3751,0.3063,0.2507,0.0535,0.0144,0.0019,0
22520,2011,"Florence-Muscle Shoals, AL (MSA)",24192,-0.17,53.89,32233,56498,0.34,HU,1267.109821,148001,69926,39911.4114,0.389,0.3085,0.2379,0.0533,0.0113,0,0
22540,2011,"Fond du Lac, WI (MSA)",31540,1.13,70.26,37788,46860,1.3,HU,711.2445456,101856,44002,52658.206,0.2357,0.317,0.3739,0.0618,0.0116,0,0
22660,2011,"Fort Collins, CO (MSA)",35374,0.8,78.8,39992,140277,1.79,HU,2538.123349,303958,134526,58480.9785,0.211,0.2764,0.3588,0.1306,0.0232,0.1348,0.0095
22900,2011,"Fort Smith, AR-OK (MSA)",29391,-0.36,65.47,32651,114844,-2.42,HU,3904.066434,301581,130208,38037.2587,0.3945,0.3384,0.2171,0.0389,0.0111,0.0284,0
23060,2011,"Fort Wayne, IN (MSA)",39295,1.29,87.54,35584,210086,1.76,HU,1222.834268,418533,179142,50356.799,0.2457,0.3119,0.3363,0.0876,0.0185,0.3461,0.2925
23420,2011,"Fresno, CA (MSA)",28258,-2.26,62.95,33132,341712,0.52,HU,5723.83908,953502,322571,50542.0559,0.3502,0.2985,0.2604,0.0732,0.0177,0.0085,0.0002
23460,2011,"Gadsden, AL (MSA)",22400,1.21,49.9,31851,37085,1.3,HU,510.1392564,104667,47488,40445.9267,0.4002,0.3118,0.2325,0.0471,0.0085,0,0
23540,2011,"Gainesville, FL (MSA)",33452,-0.73,74.52,36858,131791,0.26,HU,1282.685977,266865,121227,42476.644,0.4024,0.2782,0.2332,0.0679,0.0184,0,0
23580,2011,"Gainesville, GA (MSA)",32890,4.32,73.27,32288,76025,2.92,HU,394.3562661,186306,71170,51672.1315,0.2436,0.3106,0.3398,0.0868,0.0191,0.0369,0
24020,2011,"Glens Falls, NY (MSA)",27050,0.86,60.26,38680,55420,0.77,HU,1699.094484,129292,67681,48002.593,0.2955,0.3455,0.2854,0.0609,0.0127,0,0
24140,2011,"Goldsboro, NC (MSA)",28574,-0.47,63.65,32003,50381,1.16,HU,520.6976736,123326,53159,40691.3586,0.3436,0.3429,0.2588,0.0441,0.0106,0.0026,0
24220,2011,"Grand Forks, ND-MN (MSA)",35862,1.04,79.89,40093,56864,-0.22,HU,3209.780191,98570,44053,44204.0826,0.34,0.3391,0.2661,0.0456,0.0093,0.0302,0
24300,2011,"Grand Junction, CO (MSA)",30103,0.33,67.06,34681,61521,0.65,HU,3266.192472,151450,64632,51821.7313,0.318,0.3487,0.2633,0.0572,0.0129,0.0012,0.0012
24340,2011,"Grand Rapids-Wyoming, MI (MSA)",36721,3.67,81.8,35845,478085,3.85,HU,2632.345277,775583,324185,51450.4697,0.2405,0.3074,0.3441,0.0894,0.0186,0.0021,0
24500,2011,"Great Falls, MT (MSA)",33042,1.07,73.61,39435,40155,-0.91,HU,2706.098006,81237,37277,42382.3649,0.3758,0.3395,0.2302,0.0423,0.0121,0.0002,0.0001
24540,2011,"Greeley, CO (MSA)",25026,0.16,55.75,30400,88400,4.06,HU,3864.870209,259749,98966,54511.2061,0.2439,0.2939,0.3461,0.094,0.0221,0.0077,0.0009
24580,2011,"Green Bay, WI (MSA)",42617,0.28,94.94,40497,171458,1.05,HU,2709.957012,308269,137962,52271.4171,0.2337,0.3093,0.3646,0.0788,0.0135,0.0005,0.0005
24660,2011,"Greensboro-High Point, NC (MSA)",42310,0.92,94.25,35395,357712,1.71,HU,1867.35228,734145,327032,46807.3108,0.2822,0.3202,0.2962,0.0822,0.0192,0.0897,0.0028
24780,2011,"Greenville, NC (MSA)",32118,1.58,71.55,33831,76710,0.61,HU,866.2091883,193934,85039,38167.0119,0.3861,0.2947,0.2505,0.0539,0.0147,0.0009,0.0004
24860,2011,"Greenville-Anderson-Mauldin, SC (MSA)",33947,3.31,75.62,34879,370836,2.36,HU,1888.82748,648857,282257,47005.1138,0.2991,0.3096,0.2878,0.0861,0.0174,0.0004,0
25060,2011,"Gulfport-Biloxi-Pascagoula, MS (MSA)",35677,-6.21,79.48,35380,167483,-2.27,HU,1928.932004,244260,112040,44577.3871,0.34,0.3304,0.2678,0.0498,0.012,0.7208,0.0003
25180,2011,"Hagerstown-Martinsburg, MD-WV (MSA)",27151,2.38,60.48,35509,100359,2.24,HU,940.7800013,273311,117061,50869.1956,0.2914,0.3291,0.3116,0.0591,0.0088,0.003,0.0012
25260,2011,"Hanford-Corcoran, CA (MSA)",23410,2.05,52.15,31771,46405,-0.91,HU,1299.797893,156498,44934,48852.3143,0.3357,0.3186,0.2662,0.066,0.0136,0,0
25420,2011,"Harrisburg-Carlisle, PA (MSA)",45506,1.38,101.37,43271,330570,0.86,HU,1534.71619,552868,242254,56054.2987,0.2521,0.3136,0.3288,0.0881,0.0175,0.5615,0.0313
25500,2011,"Harrisonburg, VA (MSA)",45580,0.95,101.54,31999,63137,1.63,HU,820.3278931,126505,51660,47143.3111,0.3144,0.3324,0.2797,0.0614,0.0121,0.0185,0.0038
25540,2011,"Hartford-West Hartford-East Hartford, CT (MSA)",57275,-0.03,127.59,52338,633696,1.03,HU,1449.814733,1216063,508285,68704.2465,0.2193,0.2493,0.351,0.1507,0.0296,0.0151,0.0024
25620,2011,"Hattiesburg, MS (MSA)",30429,-0.7,67.79,31346,61865,-0.71,HU,1566.449396,145892,63208,41979.6887,0.4056,0.299,0.2278,0.0526,0.0151,0.1493,0.1493
25860,2011,"Hickory-Lenoir-Morganton, NC (MSA)",28335,1.65,63.12,31060,148504,1.18,HU,1559.028424,368123,163751,41463.4955,0.3006,0.348,0.2879,0.052,0.0115,0.0517,0.001
25980,2011,"Hinesville, GA (MSA)",40456,3.89,90.12,28136,39287,2.37,HU,967.4579047,77007,32336,40183.1527,0.3469,0.385,0.2306,0.0345,0.003,0,0
26300,2011,"Hot Springs, AR (MSA)",25310,1.33,56.38,35369,38516,0.4,HU,697.435426,97233,51049,38586.1138,0.3844,0.3316,0.2219,0.0497,0.0123,0,0
26380,2011,"Houma-Thibodaux, LA (MSA)",48033,-1.47,107,41584,96811,-0.14,HU,3542.587662,208868,82747,48029.4636,0.3616,0.3069,0.2701,0.05,0.0115,0.1207,0.1207
26420,2011,"Houston-The Woodlands-Sugar Land, TX (MSA)",60527,2.42,134.83,48809,2707274,2.7,HU,9781.135379,6106234,2365782,59806.4716,0.2513,0.2802,0.3131,0.1281,0.0273,0.0153,0
26580,2011,"Huntington-Ashland, WV-KY-OH (MSA)",28854,-1.49,64.28,34065,141118,0,HU,1691.931688,287281,130989,37035.6042,0.4327,0.3001,0.2178,0.0404,0.009,0.0033,0
26620,2011,"Huntsville, AL (MSA)",45773,-0.64,101.97,40974,216995,-0.12,HU,1316.441596,427310,185592,56206.8546,0.2766,0.2837,0.3153,0.109,0.0154,0.0071,0.0031
26820,2011,"Idaho Falls, ID (MSA)",33718,-0.29,75.11,34726,59955,-0.94,HU,2907.772713,135226,50277,51863.06,0.275,0.3161,0.3225,0.073,0.0134,0.0011,0
26900,2011,"Indianapolis-Carmel-Anderson, IN (MSA)",49881,0.77,111.12,40467,954733,1.7,HU,3532.197749,1776160,765285,56236.1186,0.2315,0.285,0.3433,0.1161,0.0241,0.2659,0.253
26980,2011,"Iowa City, IA (MSA)",44558,2.56,99.26,43631,97979,2.67,HU,1105.031294,154401,66270,50069.4466,0.2914,0.2944,0.3026,0.0907,0.0209,0.2086,0
27060,2011,"Ithaca, NY (MSA)",33121,-0.61,73.78,37579,55379,-0.54,HU,447.1260823,101282,41546,48909.52,0.3419,0.2777,0.272,0.0873,0.0211,0.3276,0
27100,2011,"Jackson, MI (MSA)",27588,3.82,61.46,31902,57070,5.45,HU,658.5286358,158723,68844,48481.8426,0.2596,0.3088,0.3422,0.0753,0.0141,0,0
27140,2011,"Jackson, MS (MSA)",39210,-0.82,87.35,37861,272866,0.87,HU,3665.249061,543367,224201,47874.8877,0.3232,0.2948,0.2846,0.0774,0.02,0.4593,0.4439
27180,2011,"Jackson, TN (MSA)",34596,1.46,77.07,35276,64213,2.03,HU,788.7083991,115700,48970,42443.2076,0.318,0.3178,0.281,0.0664,0.0169,0.6814,0
27260,2011,"Jacksonville, FL (MSA)",38457,-0.28,85.67,40701,617211,0.9,HU,3595.891496,1363493,605782,53653.2107,0.2538,0.3092,0.3216,0.0936,0.0218,0.0087,0.0011
27340,2011,"Jacksonville, NC (MSA)",41704,0.72,92.9,46418,99662,-1.43,HU,863.0542165,180274,69149,41962.2729,0.3268,0.384,0.2442,0.0385,0.0065,0.0005,0
27500,2011,"Janesville-Beloit, WI (MSA)",27183,1.83,60.55,34282,63064,-0.2,HU,664.3635228,161544,68921,51949.0382,0.2276,0.3081,0.3693,0.0837,0.0112,0,0
27620,2011,"Jefferson City, MO (MSA)",34387,-0.35,76.6,35939,78576,-1.36,HU,2150.945954,150711,64004,49791.652,0.2817,0.3332,0.3217,0.0516,0.0118,0,0
27740,2011,"Johnson City, TN (MSA)",26926,2.63,59.98,33591,82244,2.83,HU,812.2806386,200971,94876,39413.0686,0.4049,0.3278,0.2128,0.0436,0.0109,0.0003,0
27780,2011,"Johnstown, PA (MSA)",24490,1.15,54.56,34749,60725,0.05,HU,646.4808995,142825,65243,39424.0063,0.4166,0.3364,0.2083,0.0292,0.0095,0.0744,0.0051
27860,2011,"Jonesboro, AR (MSA)",30653,-1.51,68.28,32849,53510,2.65,HU,1379.249691,122824,52179,39391.49,0.4031,0.3126,0.2312,0.043,0.0101,0.2573,0
27900,2011,"Joplin, MO (MSA)",29381,1,65.45,31662,81231,0.34,HU,1156.226664,177822,76018,39160.5843,0.3737,0.3532,0.2254,0.037,0.0106,0.0479,0
28020,2011,"Kalamazoo-Portage, MI (MSA)",32559,0.25,72.53,35944,137546,-0.04,HU,1545.447795,326575,146764,47657.3282,0.2824,0.303,0.3101,0.0884,0.0161,0.0404,0
28100,2011,"Kankakee, IL (MSA)",24422,0.59,54.4,33603,43338,-0.91,HU,614.1936283,114752,45748,50736.564,0.2769,0.3042,0.3389,0.0678,0.0123,0,0
28140,2011,"Kansas City, MO-KS (MSA)",47452,0.63,105.71,43330,1009208,0.8,HU,7311.596325,2053019,890191,58636.4778,0.2268,0.2956,0.3439,0.1109,0.0227,0.0211,0.002
28420,2011,"Kennewick-Richland, WA (MSA)",36546,-2.58,81.41,38195,113375,1.74,HU,2983.918933,261535,95731,55727.0849,0.2346,0.2862,0.3581,0.1077,0.0135,0.1642,0.1629
28660,2011,"Killeen-Temple, TX (MSA)",33615,2.04,74.88,39630,181450,0.46,HU,2793.364208,415127,163408,47188.7562,0.2878,0.3719,0.2777,0.052,0.0105,0,0
28700,2011,"Kingsport-Bristol-Bristol, TN-VA (MSA)",27980,3.33,62.33,33781,124388,2.2,HU,1926.153358,310954,147650,37982.1372,0.3901,0.3291,0.2273,0.0423,0.0112,0.2585,0.0229
28740,2011,"Kingston, NY (MSA)",22697,-1.32,50.56,41619,61673,-1.36,HU,1092.171839,182389,83526,57296.8502,0.2801,0.2956,0.3179,0.0918,0.0146,0.0207,0.0002
28940,2011,"Knoxville, TN (MSA)",36699,2.35,81.75,36537,375682,1.61,HU,1786.642122,708081,320137,47990.8761,0.3307,0.3045,0.2708,0.0767,0.0174,0.0449,0
29020,2011,"Kokomo, IN (MSA)",40883,7.01,91.07,32626,38187,2.28,HU,493.1923813,98156,45438,48390.915,0.2649,0.2832,0.3475,0.0946,0.0098,0.0862,0.0862
29100,2011,"La Crosse-Onalaska, WI-MN (MSA)",37559,0.37,83.67,39456,76481,0.55,HU,1005.450918,134268,57205,50620.4203,0.2852,0.3279,0.3104,0.0625,0.014,0.0197,0
29180,2011,"Lafayette, LA (MSA)",50807,0.35,113.18,40871,219996,1.61,HU,1055.623564,277393,117061,48359.6014,0.3599,0.2915,0.2644,0.0686,0.0155,0.4786,0.0003
29140,2011,"Lafayette-West Lafayette, IN (MSA)",36271,3.2,80.8,32739,95013,3.7,HU,1172.02235,204381,85474,45653.4138,0.2975,0.3024,0.3095,0.0776,0.013,0.3499,0.2245
29340,2011,"Lake Charles, LA (MSA)",50261,-7.35,111.96,35568,91169,0.89,HU,3012.159279,199654,85623,45421.769,0.3547,0.2952,0.2732,0.0635,0.0134,0.1162,0
29420,2011,"Lake Havasu City-Kingman, AZ (MSA)",15517,-0.14,34.57,26524,46913,-0.49,HU,13238.63869,203344,112424,39492.7625,0.3823,0.3545,0.2176,0.0364,0.0092,0.0103,0
29460,2011,"Lakeland-Winter Haven, FL (MSA)",23478,-1.57,52.3,34630,204927,-0.26,HU,1989.77345,616817,286989,43704.3091,0.3183,0.348,0.2715,0.0494,0.0128,0.1087,0
29540,2011,"Lancaster, PA (MSA)",33493,-1.99,74.61,39013,232741,0.04,HU,875.3289699,524195,204656,54972.0076,0.2258,0.3279,0.3501,0.0824,0.0138,0.0322,0.0037
29620,2011,"Lansing-East Lansing, MI (MSA)",35941,-0.62,80.06,34712,207966,0.95,HU,1540.546161,462127,198160,50343.5736,0.255,0.2932,0.3386,0.0969,0.0163,0,0
29700,2011,"Laredo, TX (MSA)",22533,4.25,50.2,25612,95570,4.21,HU,3410.338935,256651,75325,38502.804,0.423,0.2965,0.2182,0.0532,0.0091,0.0055,0
29740,2011,"Las Cruces, NM (MSA)",23499,-3.8,52.35,30488,74929,0.62,HU,3765.928214,215397,83806,37568.3412,0.4181,0.2996,0.2303,0.0433,0.0086,0,0
29820,2011,"Las Vegas-Henderson-Paradise, NV (MSA)",41272,0.43,91.94,35896,841209,0.69,HU,7913.504707,2000325,859639,56228.5311,0.2141,0.3046,0.3465,0.1104,0.0243,0.0132,0
29940,2011,"Lawrence, KS (MSA)",28092,-1.37,62.58,35268,52261,-0.93,HU,434.0250819,111521,47035,46296.9081,0.3122,0.2954,0.295,0.0784,0.0189,0.0146,0
30020,2011,"Lawton, OK (MSA)",32157,-1.06,71.64,36969,59436,-3.26,HU,1016.755177,124244,50816,44965.4657,0.362,0.3324,0.2532,0.0459,0.0065,0.0072,0
30140,2011,"Lebanon, PA (MSA)",25323,0.8,56.41,40427,51846,2.19,HU,328.6034496,135069,56264,52310.4665,0.2707,0.3349,0.3158,0.0685,0.0102,0.3604,0.0044
30300,2011,"Lewiston, ID-WA (MSA)",27899,-1.52,62.15,36011,27273,0.05,HU,1481.740613,61448,27580,41960.4146,0.3489,0.3185,0.2744,0.0495,0.0088,0,0
30340,2011,"Lewiston-Auburn, ME (MSA)",31652,0.8,70.51,36246,50109,0.24,HU,466.6939796,107679,49021,44605.4106,0.336,0.3273,0.2826,0.0427,0.0113,0.0007,0.0007
30460,2011,"Lexington-Fayette, KY (MSA)",43886,0.07,97.76,38836,260015,1.06,HU,1413.347993,479384,212108,50313.5334,0.2938,0.2838,0.3067,0.0934,0.0224,0.018,0.0125
30620,2011,"Lima, OH (MSA)",38152,5.28,84.99,32034,52129,0.19,HU,363.5794234,106078,44980,44810.2393,0.3264,0.3223,0.2849,0.0553,0.011,0.014,0
30700,2011,"Lincoln, NE (MSA)",43181,1.14,96.19,40015,172703,0.65,HU,1273.930616,305241,128988,52080.9196,0.2575,0.308,0.3312,0.0879,0.0154,0.2462,0
